AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.3722822,0.19937281,0.32148337,0.38741904,0.20429981,1.0,0.29254556,0.00068893755,1.0,0.42845097,0.47060972,0.71270794,0.4876381,0.0,0.44869098,0.7191649,0.16413423,0.12176442,0.068846785,0.1463178
0.28321275,0.36360964,0.40422326,0.3199845,0.53084534,0.0,0.57502013,0.04889612,1.0,0.404495,0.6342372,0.835285,0.46348917,0.0,0.69056684,0.6149938,0.013492278,0.11249891,0.32594335,0.26652807
0.21795304,0.17436622,0.17217968,0.35023502,0.13464567,0.0,0.29006317,0.11971665,1.0,0.14066385,0.35687572,0.3186758,0.4646965,0.0,0.42526382,0.5113221,0.08745169,0.19127308,0.5325011,0.18277696
0.37917244,0.282091,0.22156411,0.4407152,0.43806553,1.0,0.5326916,0.734212,0.0,0.5391888,0.50707155,0.35573226,0.5312681,0.0,0.78807783,0.36822566,0.20463933,0.095164515,0.07157549,0.5748908
0.3604308,0.22457434,0.26875576,0.25598425,0.4378591,0.0,0.29909772,0.15721552,1.0,0.21652362,0.4647139,0.28310582,0.48831937,0.0,0.29668924,0.5711089,0.32720444,0.1695006,0.0697537,0.41828698
0.54345936,0.23764797,0.33218437,0.76231426,0.046012968,0.0,0.09421731,0.0036857526,1.0,0.016660322,0.12879202,0.34381875,0.5169345,0.0,0.3984771,0.49024594,0.95282626,0.7221295,0.12385945,0.07385704
0.46106362,0.21228306,0.3068137,0.46745193,0.1471945,0.0,0.44548088,0.03493028,0.0,0.18759254,0.22157817,0.18119699,0.49439928,0.0,0.38352075,0.3038721,0.33149502,0.053095434,0.2525726,0.27732906
0.28919837,0.15747617,0.55923057,0.3138898,0.3038942,0.0,0.38025936,0.15099536,1.0,0.5612708,0.4665801,0.6421138,0.42846614,0.0,0.28349897,0.6658606,0.05033591,0.08499905,0.03304628,0.1447495
0.2822487,0.14069097,0.4058195,0.26431018,0.47040573,1.0,0.4463629,0.40771502,1.0,0.6261402,0.50832206,0.30373883,0.4455583,1.0,0.41719007,0.52458227,0.08492548,0.07834409,0.07983283,0.28777203
0.30394346,0.19684848,0.36143863,0.31523672,0.15441042,0.0,0.44087407,0.03150474,0.0,0.21405193,0.3203951,0.057773106,0.32893965,1.0,0.77256334,0.593224,0.537687,0.13414699,0.13686676,0.36625335
0.41771767,0.2450637,0.59134865,0.31092077,0.23058519,1.0,0.42401785,0.062865086,1.0,0.19304736,0.34398618,0.10969488,0.4245246,0.0,0.3558205,0.27692905,0.07418117,0.10753548,0.6236191,0.58079696
0.569763,0.3890392,0.24724336,0.31869933,0.20552222,0.0,0.34304246,0.0021409132,1.0,0.1537271,0.2939784,0.34125128,0.5106998,0.0,0.5942259,0.23730725,0.32805339,0.09925978,0.501128,0.14120269
0.2071477,0.18310346,0.2722749,0.30189773,0.19979934,0.0,0.43573645,0.6150221,0.0,0.20216767,0.3293139,0.15748596,0.46102914,0.0,0.57071,0.4600739,0.09424093,0.32030907,0.1524255,0.31104514
0.32242665,0.26222956,0.1253631,0.41723424,0.12520455,0.0,0.13381082,0.015352132,0.0,0.056501064,0.16656466,0.101185225,0.43002245,0.0,0.4365099,0.20607577,0.8014785,0.07940047,0.036444213,0.06333874
0.29031646,0.3177233,0.23494229,0.37467054,0.30836982,1.0,0.27633992,0.023751691,1.0,0.22115684,0.35749593,0.6819212,0.47573638,0.0,0.21155275,0.55381835,0.053605214,0.25983766,0.07291871,0.31916976
0.61176556,0.6221973,0.17426932,0.72922885,0.061957624,0.0,0.1098971,0.0032107718,1.0,0.046809223,0.20454168,0.28319752,0.4535919,0.0,0.58399725,0.31485334,0.41123724,0.0896171,0.118191116,0.04772201
0.3872459,0.239316,0.47441083,0.3415094,0.1660793,1.0,0.45893428,0.10022839,1.0,0.17023621,0.42866766,0.5927173,0.46728152,0.0,0.67709875,0.57872295,0.40555808,0.19423942,0.09775932,0.18121053
0.31229034,0.33538222,0.31136507,0.31563598,0.11381989,0.0,0.2586723,0.16472365,0.0,0.07992963,0.7377414,0.18513745,0.43411162,0.0,0.31280208,0.43079278,0.014905006,0.08300173,0.2736249,0.15565422
0.24275248,0.2152387,0.11735263,0.445154,0.2661794,0.0,0.33197814,0.0019653908,0.0,0.27286103,0.22509518,0.27162066,0.4248416,0.0,0.51056653,0.45173186,0.19089939,0.06156293,0.093708165,0.3324853
0.43903944,0.2052446,0.24789532,0.3101002,0.2559056,1.0,0.46369448,0.03830323,0.0,0.14546682,0.333591,0.102559306,0.53076357,0.0,0.68035555,0.47294855,0.008302788,0.058525965,0.12752275,0.40432835
0.27587074,0.2309079,0.3574776,0.4515032,0.4611494,0.0,0.27872935,0.02896525,0.0,0.7002294,0.63233846,0.6762311,0.6175902,0.0,0.7968794,0.755913,0.03345837,0.06866035,0.29000852,0.24530481
0.30118278,0.32253206,0.6680761,0.45439756,0.12644939,0.0,0.33436623,0.008666394,0.0,0.07775791,0.27724633,0.13253148,0.4760498,0.0,0.33153278,0.41186312,0.17730272,0.10149872,0.13615456,0.087954745
0.39702386,0.30891493,0.45490983,0.44056872,0.24478236,0.0,0.45098582,0.023374597,0.0,0.14536764,0.2388937,0.11241707,0.4858422,0.0,0.64007646,0.469306,0.21962926,0.09218213,0.13932543,0.30487153
0.333524,0.19151194,0.1725913,0.61791646,0.071339644,0.0,0.20147112,0.0008572277,0.0,0.045256585,0.22582477,0.576962,0.2180783,0.0,0.60955137,0.4135297,0.037011284,0.17894536,0.09519706,0.16239278
0.4104358,0.26190898,0.47009572,0.36478475,0.16882363,0.0,0.31376702,0.030905116,1.0,0.22273329,0.27879956,0.07268545,0.5074381,0.0,0.5016202,0.46064767,0.2755727,0.16715378,0.59757406,0.47446793
0.39657825,0.6388224,0.08883035,0.4593105,0.096796304,0.0,0.14089693,0.005058959,0.0,0.09080024,0.26621473,0.16232875,0.47083503,0.0,0.6515808,0.34453937,0.27415803,0.0882731,0.12336766,0.042485613
0.15902331,0.18279171,0.26629606,0.34376916,0.20089048,0.0,0.3004155,0.37040094,1.0,0.19287354,0.5226671,0.4763418,0.4266971,0.0,0.4913292,0.3997179,0.08340167,0.1297918,0.5360746,0.07959494
0.22766031,0.17815977,0.65810406,0.36650395,0.61403847,0.0,0.26577348,0.38774183,1.0,0.6794227,0.36984357,0.36170566,0.44655457,1.0,0.6531016,0.6097128,0.0334012,0.08873855,0.033854343,0.16213112
0.25016272,0.1749306,0.4402051,0.26190084,0.29207337,0.0,0.37834316,0.026423441,1.0,0.110283375,0.30553067,0.1984124,0.53017414,0.0,0.48944902,0.52071244,0.09610543,0.044723824,0.34044787,0.51102126
0.33855814,0.24849863,0.4876543,0.4059552,0.54756606,0.0,0.6536178,0.12162962,0.0,0.37990394,0.6023542,0.083794124,0.5717938,0.0,0.7791034,0.5657299,0.49484426,0.19148225,0.29556933,0.5712222
0.3037559,0.2751196,0.75182164,0.3234936,0.45764744,1.0,0.44784155,0.081041194,1.0,0.4739989,0.63532245,0.101907104,0.36114568,1.0,0.4770037,0.43779853,0.09153717,0.09900863,0.10579272,0.1491345
0.26391786,0.22038749,0.32668617,0.3173023,0.24400747,1.0,0.4186064,0.0977531,0.0,0.16270778,0.36088517,0.2845311,0.437717,0.0,0.55805016,0.51410335,0.02338225,0.32171306,0.62413687,0.27088875
0.5743027,0.415163,0.10228432,0.7245574,0.05355683,0.0,0.122387275,0.004221928,0.0,0.025822826,0.22267555,0.35656142,0.6033183,0.0,0.5708841,0.35848996,0.16968869,0.0806702,0.02893545,0.09553725
0.46263817,0.31117186,0.525218,0.29616117,0.19137366,1.0,0.5038778,0.008266441,0.0,0.37428766,0.4215823,0.121019,0.5562576,0.0,0.45991465,0.3010236,0.11383231,0.062070332,0.652829,0.50556815
0.27518263,0.17549862,0.35699937,0.34000802,0.124972366,1.0,0.22432631,0.4186385,1.0,0.1826839,0.76840365,0.23988952,0.42985094,0.0,0.6809428,0.69269943,0.020122036,0.054760378,0.24742848,0.10935046
0.3415229,0.22275458,0.5402603,0.40317464,0.17945828,0.0,0.16419993,0.2857426,0.0,0.23369643,0.7442135,0.18197934,0.45545316,0.0,0.57661784,0.55395913,0.011650753,0.05153906,0.30802333,0.0481292
0.3503043,0.20587419,0.41875553,0.36882588,0.4323292,0.0,0.33814648,0.954642,1.0,0.4543835,0.39863777,0.7229587,0.43174684,0.0,0.3130623,0.61967605,0.17760308,0.23554155,0.06834203,0.22122855
0.25490293,0.18261681,0.70550954,0.3007926,0.30502015,0.0,0.51638377,0.007759185,1.0,0.10478257,0.4122165,0.24496406,0.6146055,1.0,0.5378398,0.50778055,0.06483854,0.07407081,0.18855013,0.38075152
0.43591812,0.22913511,0.7779298,0.26800853,0.47172955,0.0,0.45143712,0.083241075,1.0,0.34390903,0.4744624,0.22497264,0.45331037,0.0,0.39076513,0.66929847,0.48958796,0.045152128,0.21561663,0.29980356
0.38108322,0.2985793,0.32281718,0.33105892,0.20947422,1.0,0.38132873,0.013019712,0.0,0.095474474,0.20771332,0.066320196,0.38887024,0.0,0.317163,0.5203276,0.036230594,0.12183003,0.64694726,0.10339646
0.33593082,0.2448197,0.58373785,0.31128803,0.6313882,0.0,0.395265,0.5700453,1.0,0.7475833,0.7125065,0.76261485,0.5546144,0.0,0.47336215,0.7366982,0.34586966,0.1339719,0.117361926,0.30896208
0.2705747,0.18077469,0.7671481,0.28784436,0.5764058,0.0,0.5938033,0.5446914,0.0,0.5127609,0.6271866,0.23895557,0.6843201,0.0,0.46419653,0.7651038,0.002544391,0.062350295,0.53484994,0.15980367
0.36453235,0.36920935,0.72162074,0.3052586,0.20654844,1.0,0.577281,0.022811493,0.0,0.3271334,0.48503318,0.44697216,0.45444793,0.0,0.47318497,0.21418472,0.23435192,0.11207172,0.37657925,0.48548305
0.46495128,0.14585859,0.5511164,0.30678424,0.6169415,1.0,0.46793666,0.050117392,1.0,0.739234,0.41721207,0.15472873,0.60881674,1.0,0.3719204,0.505842,0.892718,0.08082957,0.20661062,0.4675984
0.31287998,0.25353232,0.15924582,0.35051107,0.31766117,1.0,0.3010636,0.66678923,0.0,0.28165245,0.36032233,0.5108056,0.4621398,0.0,0.24580798,0.56320953,0.45282644,0.1358328,0.10553022,0.27722096
0.43659833,0.26896128,0.71324253,0.3030027,0.6517464,0.0,0.5999406,0.15917116,1.0,0.58586776,0.6100269,0.46727467,0.6637141,0.0,0.29646203,0.7481811,0.09268262,0.10907052,0.16251926,0.5139293
0.19112319,0.20582336,0.34468243,0.2958762,0.11595104,0.0,0.23514226,0.37660784,0.0,0.06701003,0.50180495,0.64983803,0.4682548,0.0,0.51842487,0.5615611,0.00037169782,0.03806635,0.44728202,0.08364411
0.22202478,0.14703502,0.37742382,0.25485697,0.4390576,1.0,0.25179544,0.26466995,1.0,0.25853977,0.48932555,0.1804009,0.6265549,0.0,0.31995723,0.37435317,0.05094171,0.10228349,0.07234502,0.33424962
0.17039894,0.13811839,0.2764056,0.3410545,0.14919314,0.0,0.25380927,0.1177147,0.0,0.12378742,0.3194652,0.17419854,0.48710948,0.0,0.28463846,0.25762612,0.025657615,0.08181647,0.5135878,0.32816666
0.5885618,0.4053193,0.28612968,0.51266026,0.047099195,0.0,0.17790651,0.0057894336,0.0,0.02913017,0.16713761,0.30602902,0.5018448,0.0,0.41331825,0.51566577,0.2010856,0.14143132,0.34188545,0.20826547
0.5732048,0.5540443,0.4687001,0.6617979,0.09496542,0.0,0.11175615,0.0053630415,0.0,0.048181638,0.29287866,0.17812796,0.5286093,0.0,0.36440843,0.48752892,0.054966163,0.053635634,0.24377741,0.03907189
0.3463188,0.22347033,0.6471373,0.34721965,0.24477555,1.0,0.46908817,0.009546388,1.0,0.39775014,0.41263846,0.528806,0.53286076,0.0,0.73005605,0.42521986,0.2659962,0.10502613,0.2447659,0.56985253
0.32225534,0.15020357,0.038734596,0.4470014,0.22288868,0.0,0.18607096,0.013948396,0.0,0.15669793,0.18361266,0.08829158,0.45411134,0.0,0.19114096,0.16001368,0.032932624,0.019094318,0.14465989,0.08214485
0.2751133,0.31269208,0.3905934,0.27612668,0.18763706,0.0,0.3854774,0.04412113,0.0,0.13794494,0.3876293,0.19242425,0.56282496,0.0,0.5385906,0.49394345,0.06924205,0.08674956,0.26451996,0.31139275
0.30228174,0.18732712,0.6493565,0.3051388,0.20232975,0.0,0.52851254,0.089760855,0.0,0.06105142,0.28502452,0.20077115,0.44699925,0.0,0.47934526,0.44569448,0.0086254375,0.05374068,0.40486282,0.14532848
0.3475888,0.13434877,0.22862124,0.35436133,0.15896516,0.0,0.37349853,0.009298102,0.0,0.1272724,0.12649556,0.42683643,0.4985808,0.0,0.62100077,0.2703321,0.20469737,0.17189382,0.31325996,0.17878832
0.44400004,0.28394955,0.14443739,0.39590237,0.29641494,0.0,0.31967238,0.0046708095,0.0,0.06581574,0.22913945,0.07954156,0.4836826,0.0,0.5418287,0.35027593,0.19824159,0.055963255,0.17097127,0.12852767
0.25137508,0.19997282,0.14015745,0.44414908,0.30527267,0.0,0.49109146,0.0073769554,0.0,0.15961397,0.3761967,0.22771373,0.55411637,0.0,0.52042973,0.5413097,0.073174976,0.07781012,0.56222904,0.4312229
0.21749797,0.24329734,0.25946146,0.29218307,0.29590744,0.0,0.29701898,0.0098840315,0.0,0.20665783,0.29371095,0.19356062,0.46273077,0.0,0.31344107,0.4442487,0.2496357,0.16809224,0.4703515,0.1668976
0.28695062,0.27751485,0.45853585,0.32013437,0.216713,0.0,0.25524503,0.032120343,1.0,0.18708405,0.5570734,0.29442966,0.47361326,0.0,0.3526066,0.75378436,0.01065894,0.089917384,0.4626962,0.090389885
0.38588354,0.25766656,0.37155586,0.24602687,0.16829209,1.0,0.36150596,0.10154604,0.0,0.1828041,0.42799222,0.22911406,0.41482255,0.0,0.44070703,0.30247623,0.043038685,0.11149766,0.57888097,0.54904944
0.40458047,0.37193757,0.38935968,0.3615701,0.37766388,1.0,0.61547166,0.17507589,1.0,0.6581988,0.588106,0.38071755,0.5081113,0.0,0.5124508,0.41095325,0.08100329,0.08016444,0.13934956,0.31568655
0.3006014,0.34199533,0.33612466,0.46938545,0.16829303,0.0,0.24374726,0.0006225743,0.0,0.09521509,0.31926814,0.41157895,0.44904256,0.0,0.7586854,0.31777602,0.096981116,0.036302924,0.66549265,0.11597452
0.38482663,0.33897832,0.11581288,0.45142293,0.062955365,0.0,0.15046813,0.001502423,0.0,0.05539817,0.42666587,0.12259746,0.4931819,0.0,0.4866318,0.54835206,0.21763146,0.065948,0.08805521,0.129411
0.4204529,0.27942467,0.7337827,0.3062585,0.20911658,0.0,0.52053475,0.030239563,1.0,0.25388655,0.57441235,0.082762204,0.28710458,0.0,0.38313663,0.3409068,0.029257836,0.22215569,0.38943845,0.1589844
0.3930055,0.30285686,0.68674666,0.30274507,0.19651319,1.0,0.47782522,0.24171026,1.0,0.20897584,0.28641596,0.44978252,0.46393085,0.0,0.5141141,0.39612785,0.02950002,0.10304941,0.7465309,0.3458281
0.4371491,0.17351091,0.20558633,0.45310342,0.081015185,0.0,0.29632184,0.0005730221,0.0,0.07871952,0.13366354,0.15959476,0.44302306,0.0,0.50594103,0.3189491,0.20553346,0.08493469,0.26033127,0.15438007
0.33778182,0.3343469,0.5596227,0.25890917,0.759856,1.0,0.3033033,0.8352245,0.0,0.80140656,0.83294994,0.47297144,0.51985484,0.0,0.27349567,0.6502436,0.008145066,0.059573397,0.4352574,0.2504388
0.21064882,0.2727617,0.26783866,0.4123899,0.31351513,0.0,0.36024508,0.065391414,0.0,0.087791376,0.26437172,0.20597592,0.54454184,0.0,0.5084072,0.41208157,0.7028453,0.112162925,0.2756748,0.23465227
0.21167617,0.25696915,0.40032443,0.32935512,0.16264206,1.0,0.3572307,0.0045623877,0.0,0.104786545,0.16633573,0.17788975,0.5208365,0.0,0.4573538,0.57965904,0.2258813,0.11500091,0.3240313,0.08782547
0.3126348,0.25331366,0.6286165,0.3139229,0.32880646,0.0,0.37964484,0.008145694,0.0,0.15349726,0.35378185,0.2401753,0.4863614,0.0,0.4580343,0.4896605,0.21508525,0.052407954,0.4925191,0.5768838
0.3842196,0.24316111,0.4569093,0.29963955,0.3739768,0.0,0.6004197,0.10634431,0.0,0.29985225,0.58087814,0.16062772,0.60369253,1.0,0.37964034,0.42540225,0.7102388,0.09256176,0.7561723,0.47345534
0.34597504,0.35718244,0.42078078,0.29566854,0.63019484,0.0,0.48309487,0.022130512,1.0,0.8158317,0.6298026,0.18677397,0.5996335,0.0,0.2681612,0.59859097,0.011976109,0.04293995,0.079730466,0.08678791
0.22595301,0.24034564,0.13323076,0.3152263,0.12672055,0.0,0.19777179,0.044016313,1.0,0.07367654,0.41722196,0.1944443,0.49442026,0.0,0.33656275,0.7464044,0.00825357,0.10319385,0.34445915,0.0863207
0.35312915,0.2941484,0.28515512,0.32435343,0.23239438,0.0,0.29590437,0.11069256,0.0,0.073463716,0.2691282,0.32674542,0.47850642,0.0,0.3257772,0.34286335,0.015514641,0.2932656,0.1931484,0.23442791
0.24864689,0.18889934,0.43980673,0.35173935,0.2701887,1.0,0.31187502,0.039688587,0.0,0.15446974,0.40510187,0.14949825,0.5401582,0.0,0.5664115,0.34551683,0.2359386,0.19225197,0.44832715,0.58480704
0.3387464,0.36130515,0.097033516,0.3792701,0.12829186,1.0,0.27585682,0.5509933,1.0,0.09541404,0.18248029,0.7381518,0.4660201,0.0,0.29199043,0.41571787,0.11653973,0.25745332,0.13602005,0.3253084
0.34130138,0.16572134,0.37632197,0.40314248,0.12893091,0.0,0.20871869,0.027263772,1.0,0.10404659,0.43349686,0.6454683,0.5289581,0.0,0.6774568,0.5950328,0.022549188,0.23783338,0.03297275,0.08062554
0.49852404,0.36342487,0.50398475,0.27599612,0.2728346,0.0,0.4003319,0.04043712,0.0,0.23381093,0.4041678,0.47622976,0.3755022,0.0,0.34307474,0.42939353,0.1235349,0.1974154,0.22760801,0.48903978
0.37367496,0.24360465,0.41024917,0.27231914,0.46962148,0.0,0.56887656,0.97500414,1.0,0.6856346,0.5589386,0.3744639,0.42544654,0.0,0.589156,0.6546163,0.025087532,0.1549582,0.61465424,0.27351528
0.346686,0.124631986,0.5425989,0.28178376,0.4691504,0.0,0.6340781,0.03036805,1.0,0.20731069,0.29037035,0.22582473,0.4245708,0.0,0.29851303,0.40142775,0.7720434,0.03966328,0.107072346,0.16616946
0.21901506,0.2677084,0.18916011,0.28066552,0.2779888,0.0,0.30411944,0.5258843,1.0,0.10082241,0.2844991,0.38804317,0.5295962,0.0,0.27109918,0.4731825,0.18088424,0.05379126,0.34221098,0.32972983
0.411973,0.27521992,0.53215003,0.28505948,0.1929742,1.0,0.41031474,0.5914683,0.0,0.16749452,0.22284254,0.15465286,0.3480767,0.0,0.523651,0.4305495,0.7128499,0.28218064,0.24498713,0.19164643
0.23512338,0.18674874,0.25156462,0.3071858,0.1820604,0.0,0.24995857,0.10981685,1.0,0.10969916,0.37216195,0.27725902,0.44943303,0.0,0.66222185,0.3880348,0.0044106557,0.053902972,0.1900761,0.23946953
0.28346518,0.22403756,0.15890665,0.391386,0.10983334,0.0,0.23650737,0.27826527,0.0,0.15676597,0.61939174,0.24714367,0.49535984,0.0,0.3974588,0.5323905,0.12850603,0.088625364,0.062261794,0.08844521
0.37730458,0.22053862,0.34220818,0.30331716,0.18402968,1.0,0.44635612,0.02085402,1.0,0.17481948,0.37854013,0.035545338,0.39441687,0.0,0.27125975,0.4391664,0.0535549,0.109374896,0.46816644,0.559051
0.2789447,0.16733764,0.21526141,0.35996976,0.24238603,0.0,0.31838977,0.14805394,1.0,0.2542072,0.28914204,0.7504052,0.4914676,0.0,0.1401996,0.66998297,0.030866573,0.10409365,0.24068898,0.2038571
0.40176487,0.2835686,0.57855064,0.34135896,0.19357565,1.0,0.30002683,0.004152541,0.0,0.12073535,0.13269135,0.33953446,0.55105424,0.0,0.25054005,0.5058001,0.018867219,0.07722652,0.11381992,0.13366483
0.25648415,0.17357934,0.2942882,0.3125309,0.22783297,0.0,0.2749443,0.22949316,1.0,0.24958679,0.45711112,0.47292638,0.472478,0.0,0.40240452,0.6740699,0.04959246,0.2395963,0.22812968,0.14220384
0.32391235,0.18930896,0.4175801,0.30597526,0.28540015,0.0,0.4268027,0.018356616,1.0,0.34151438,0.7361256,0.17817482,0.31834948,1.0,0.2901391,0.5397396,0.05311765,0.090824105,0.110683106,0.13241635
0.35055563,0.36304814,0.49684912,0.25076404,0.24681512,1.0,0.27816355,0.99066275,1.0,0.08531538,0.27720565,0.21647668,0.2808139,0.0,0.36841494,0.4623606,0.03749849,0.28896976,0.49841598,0.22592476
0.25809288,0.20737237,0.28037784,0.27956972,0.24138634,0.0,0.27686217,0.4391556,0.0,0.1397762,0.2433443,0.18701288,0.44834813,0.0,0.48064518,0.40196872,0.36746198,0.06986482,0.27567145,0.45439777
0.2833148,0.25032595,0.8423115,0.2998563,0.2840558,1.0,0.26420173,0.0422598,1.0,0.21338317,0.63064444,0.20981528,0.45418194,0.0,0.3874213,0.6852326,0.20645751,0.12663415,0.31983307,0.26628533
0.4873548,0.36341366,0.2949586,0.39469466,0.1186973,0.0,0.16974217,0.027316839,0.0,0.035314307,0.47472844,0.38381588,0.28089786,0.0,0.6406709,0.34478557,0.7485297,0.36352113,0.029721115,0.122306205
0.31509268,0.34984744,0.49760175,0.25250915,0.5127018,1.0,0.4909672,0.32725778,1.0,0.54787654,0.7169274,0.60424566,0.4969784,0.0,0.4856317,0.68041754,0.11206269,0.24362513,0.5155126,0.2685221
0.37746388,0.15713489,0.49586198,0.35864606,0.24194367,0.0,0.3300687,0.067065895,1.0,0.24562861,0.4274519,0.16865307,0.4413689,0.0,0.3730233,0.53903925,0.05333992,0.18438295,0.14888391,0.27899334
0.39003038,0.23100011,0.6446459,0.33010316,0.17345795,0.0,0.29434073,0.017362742,1.0,0.107406706,0.37569028,0.40954995,0.39438584,0.0,0.4494809,0.39186084,0.09423487,0.44650066,0.2908638,0.078361
0.3559187,0.3765234,0.30429164,0.2696686,0.5048369,1.0,0.5857214,0.27628145,0.0,0.6301261,0.5825377,0.63959646,0.50462264,0.0,0.380211,0.50618005,0.0846842,0.055615474,0.2707926,0.8153039
0.2733522,0.21909913,0.17972493,0.2822311,0.3004762,1.0,0.33700904,0.09255431,0.0,0.13901283,0.18794805,0.158107,0.29480794,0.0,0.56435776,0.34355193,0.083169274,0.15874311,0.6589083,0.52678216
0.25083554,0.13887602,0.17992997,0.31590673,0.2579902,0.0,0.35308275,0.017413383,0.0,0.29117018,0.57866913,0.6533097,0.43101734,0.0,0.43775856,0.6248772,0.009256369,0.113092035,0.38342887,0.14188908
0.3018844,0.27295968,0.57622844,0.29033342,0.3523504,1.0,0.4051091,0.0014589916,0.0,0.15763932,0.4797957,0.253118,0.3647581,0.0,0.44433376,0.59250224,0.077329524,0.19030091,0.08886066,0.35948142
0.47279838,0.45523554,0.35398895,0.3008927,0.5301476,1.0,0.47958103,0.018721588,0.0,0.41519597,0.58954453,0.22334401,0.47029972,0.0,0.46016908,0.41646558,0.22363894,0.072959594,0.24032418,0.3423844
0.23055547,0.24217984,0.105535015,0.46197793,0.26658693,0.0,0.39754832,0.0012457442,0.0,0.07705256,0.22484045,0.08507214,0.46750352,0.0,0.37213135,0.31053066,0.3239435,0.0496586,0.16304146,0.38109735
0.36677355,0.16145095,0.5032252,0.36591735,0.08814849,0.0,0.25828314,0.020055529,0.0,0.036449965,0.4235709,0.49328348,0.41540554,0.0,0.3920922,0.6787283,0.20697972,0.1964893,0.04878017,0.04764219
0.43497223,0.22212505,0.58238864,0.365691,0.3274489,0.0,0.41761038,0.031124229,0.0,0.12365379,0.3035113,0.32164943,0.47339448,1.0,0.4099229,0.4212426,0.6444858,0.06505702,0.43893945,0.57120514
0.1994926,0.16945209,0.55984914,0.3631885,0.63263774,0.0,0.26473606,0.022179347,1.0,0.49828807,0.49066103,0.5493632,0.4802111,0.0,0.39216813,0.51813686,0.094183564,0.15828604,0.06837569,0.24110755
0.36369318,0.23976138,0.5310436,0.461729,0.28482112,1.0,0.41389644,0.2107601,0.0,0.31516665,0.34838656,0.12147803,0.45025092,0.0,0.6363427,0.39568648,0.14690769,0.11111954,0.09538521,0.2075371
0.23377828,0.12996191,0.35758248,0.3037861,0.19511744,1.0,0.21930525,0.027290935,1.0,0.06764241,0.43236333,0.37297043,0.5499883,0.0,0.3095451,0.38921127,0.0227965,0.091610216,0.2545435,0.15293288
0.50576234,0.17351778,0.15956011,0.3188827,0.4215937,1.0,0.24857132,0.06694347,1.0,0.22029541,0.30217937,0.50090635,0.4485759,0.0,0.32609907,0.57417107,0.24955432,0.27605385,0.18285029,0.5505731
0.43766397,0.34180993,0.37647578,0.29232475,0.20138952,0.0,0.38771778,0.45801535,0.0,0.2578482,0.18955658,0.25649092,0.42762467,0.0,0.5100341,0.29092717,0.47568253,0.06755968,0.47383392,0.3950932
0.46191472,0.26759806,0.18437618,0.29600918,0.501113,0.0,0.44096315,0.09196646,1.0,0.40612483,0.59700465,0.52396303,0.4775393,0.0,0.34066436,0.7379988,0.0021329832,0.18402801,0.4947789,0.12272315
0.31064814,0.15727301,0.6530799,0.31646788,0.19940929,0.0,0.43114713,0.04468083,1.0,0.060672674,0.36142078,0.30107883,0.36621678,0.0,0.54565454,0.55539066,0.0010658482,0.04927924,0.36830723,0.07775127
0.37004694,0.18622926,0.31751573,0.33448163,0.22860292,1.0,0.2816015,0.026679028,1.0,0.1632726,0.21821506,0.5753064,0.51780653,0.0,0.28275207,0.5625099,0.5139554,0.12577185,0.19168845,0.22081293
0.30268344,0.22201732,0.6264937,0.27328014,0.18287188,0.0,0.37698588,0.08880189,0.0,0.17484827,0.30764937,0.14000174,0.4683151,0.0,0.4486781,0.39193243,0.016450152,0.11362763,0.06579153,0.23772663
0.28319192,0.23393218,0.4787968,0.31374136,0.37775755,0.0,0.41540998,0.018296001,1.0,0.5293847,0.5561295,0.040290266,0.33326164,1.0,0.43048018,0.53856546,0.015437267,0.055273227,0.09333215,0.05930684
0.27769226,0.16147229,0.83589655,0.2985703,0.23526213,0.0,0.5140275,0.12021192,0.0,0.24509369,0.3443852,0.49526522,0.61989665,0.0,0.3893049,0.65197957,0.12312444,0.045569755,0.086050175,0.24348071
0.3715764,0.4127246,0.59599954,0.3403854,0.15086558,0.0,0.40243727,0.0046017244,1.0,0.040231075,0.18789817,0.3478235,0.48936954,0.0,0.6893845,0.4906631,0.0014120754,0.10923553,0.8807081,0.11103396
0.33579594,0.29390523,0.63282156,0.320953,0.24141853,1.0,0.56104976,0.0057178745,1.0,0.21084996,0.25879595,0.1003104,0.4094396,0.0,0.33050337,0.12571211,0.57473344,0.11231799,0.14970204,0.6102707
0.25896284,0.34690574,0.6029525,0.28545016,0.36621222,0.0,0.48728776,0.06323168,0.0,0.43795004,0.5402782,0.3217271,0.54024506,1.0,0.4028406,0.5240071,0.02155733,0.10124839,0.5039389,0.43105048
0.3024932,0.1431306,0.4495556,0.2769286,0.3370841,0.0,0.42925835,0.2870756,1.0,0.3392497,0.5253334,0.1728719,0.46652418,1.0,0.37978613,0.50485003,0.06509738,0.14718422,0.17207223,0.34277132
0.35321358,0.39005518,0.12696561,0.53950167,0.14168075,1.0,0.21704794,0.04560984,0.0,0.066971496,0.16701776,0.3498243,0.38858673,0.0,0.54449373,0.4896019,0.095498875,0.38472682,0.22031341,0.09308474
0.28890714,0.14663835,0.3672559,0.6251357,0.15010127,0.0,0.14426148,0.4369643,1.0,0.13525909,0.68493646,0.31978276,0.45536444,0.0,0.6985986,0.7026252,0.026657244,0.24004965,0.0162836,0.026505703
